gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000163220.11,S100A9,7.0123862506653998,6.4418430487739204,2.1120231883604599,3.0500815920371802,0.0022877920468939001,
ENSG00000244556.1,ODCP,22.6470817960871,-2.8219661032101202,0.92729781319711002,-3.0432144485282699,0.0023406546602793002,0.34832674904537397
ENSG00000188730.5,VWC2,714.36483627594203,-1.31937604973111,0.43397033426595799,-3.0402447945267399,0.0023638593142695,0.34963497186728998
ENSG00000101335.10,MYL9,294.00481943933801,1.7746219301246799,0.584810541327075,3.0345245249814399,0.0024091516705676001,0.35199786534633498
ENSG00000164684.13,ZNF704,4540.5617747040496,-1.21951280167367,0.40208037069470998,-3.03300755410321,0.0024212953888809001,0.35199786534633498
ENSG00000140538.17,NTRK3,2878.5618475884098,-1.39496706797245,0.45996781273164999,-3.0327493128009202,0.0024233682447473998,0.35199786534633498
ENSG00000163191.6,S100A11,790.79247143658404,1.3560466966504201,0.44762546553096999,3.0294225889089801,0.0024502168717706,0.353779230110365
ENSG00000273365.1,ENSG00000273365,5.8923759289546602,-5.8726244878836704,1.94800419684879,-3.0146878006647002,0.0025724389792008001,
ENSG00000124249.7,KCNK15,53.466121753688398,2.4992641837067402,0.83124794108408895,3.00664105158237,0.002641514727804,0.37914332989552402
ENSG00000197696.10,NMB,265.70519484843197,1.56384572357811,0.520770484098657,3.0029461563759501,0.0026737973278005002,0.38151942223798802
ENSG00000125850.11,OVOL2,33.317509050840599,2.9259623885980601,0.97506694260372495,3.0007810343614501,0.0026928813163206999,0.38199545081866298
ENSG00000167548.18,KMT2D,754.42629241984002,-1.5538128386882399,0.51866423072671397,-2.99579717789898,0.0027372843323063001,0.38461447557134898
ENSG00000171502.15,COL24A1,856.21495202228903,2.3413404523516501,0.78203018158498006,2.99392594746962,0.002754127808247,0.38461447557134898
ENSG00000163631.19,ALB,66.325689752445001,3.3157614548988299,1.10769207128531,2.99339639675437,0.0027589116028120999,0.38461447557134898
ENSG00000108846.16,ABCC3,82.823783367656802,2.73061318798129,0.91506199848986303,2.9840745135167301,0.0028443749426046998,0.39426287418721601
ENSG00000232529.1,ENSG00000232529,188.404646348374,2.4762054514737399,0.83059641409618201,2.9812378303706399,0.0028708574155826999,0.39448732956391502
ENSG00000226819.1,MEIS1-AS3,50.748158346237702,-2.6531758551293998,0.89020155095786402,-2.9804215149642999,0.0028785199048857002,0.39448732956391502
ENSG00000127951.8,FGL2,82.967741700770702,-2.3085955053807301,0.77605585714964298,-2.9747800807275802,0.0029319866263759998,0.39955730110114202
ENSG00000187773.9,DIPK1C,10.2216790818196,-4.8414860745048998,1.63007015816544,-2.9701090166289199,0.0029769408471705,0.40341706217774598
