"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000272977.1","ENSG00000272977",53.5355947805606,-1.29022066880146,0.255668309936375,-5.04646300952409,4.50063978628239e-07,8.16170567788737e-05,"Down-regulated"
"ENSG00000113851.16","CRBN",1511.28810456867,-0.269444327400928,0.0537593693908491,-5.01204404839601,5.38548715394819e-07,9.67835114837463e-05,"Not Significant"
"ENSG00000276975.4","HYDIN2",13.1426409336353,3.47901574434651,0.695090023780213,5.00512973186703,5.58244211530292e-07,9.94272815321987e-05,"Up-regulated"
"ENSG00000171163.16","ZNF692",399.613889060979,0.708218819293374,0.141689041369937,4.99840222254223,5.78073063392505e-07,0.000101705740869864,"Not Significant"
"ENSG00000130150.12","MOSPD2",725.16921154167,0.859466525485029,0.171984442576547,4.99735041500917,5.81233931179292e-07,0.000101705740869864,"Not Significant"
"ENSG00000290418.1","TPTEP1",24.5961808990296,7.84339599931882,1.57222605643369,4.98872027163201,6.07805813903031e-07,0.000105430525006414,"Up-regulated"
"ENSG00000175224.17","ATG13",1892.92762820261,-0.342330204555039,0.0687359422882204,-4.98036679441443,6.34638728890529e-07,0.000108395996898975,"Not Significant"
"ENSG00000125503.13","PPP1R12C",864.316238398182,0.881805097630684,0.177068505039025,4.98002226559907,6.35769582774218e-07,0.000108395996898975,"Not Significant"
"ENSG00000186318.18","BACE1",3717.78730913032,-0.369139396797839,0.0741605001693187,-4.97757426062449,6.4386082661436e-07,0.000108845218383926,"Not Significant"
"ENSG00000242686.4","PDE6B-AS1",294.056202336229,1.64960573083118,0.331638991919,4.97410066676986,6.55512405160621e-07,0.000109883709732303,"Up-regulated"
"ENSG00000164220.7","F2RL2",32.0187153809714,-2.51846738559439,0.507996763027805,-4.95764455384245,7.13529504148182e-07,0.000118612387906233,"Down-regulated"
"ENSG00000198468.11","FLVCR1-DT",81.5245262598028,-0.910490871305562,0.184076475071498,-4.94626415978421,7.5651282759852e-07,0.000124718329627564,"Not Significant"
"ENSG00000099814.17","CEP170B",2858.39591746792,0.481959869818183,0.0976824842290181,4.93394361969973,8.05857105227127e-07,0.000130692988090006,"Not Significant"
"ENSG00000177508.12","IRX3",580.942335570714,1.70600787891154,0.34576350364993,4.93403109611822,8.05496070972183e-07,0.000130692988090006,"Up-regulated"
"ENSG00000144712.13","CAND2",397.209029459939,-0.612257514947548,0.124560255572882,-4.915352109159,8.8623030710068e-07,0.000142568727145519,"Not Significant"
"ENSG00000184524.6","CEND1",1962.03507819984,0.770464890022096,0.156889691365241,4.91087007258141,9.06731556152365e-07,0.000144699848657019,"Not Significant"
